site,time,distance,concentration
site_B,4,111.81818181818181,0.0
site_B,4,114.54545454545453,0.002881113067118447
site_B,4,117.27272727272727,0.04963076854030772
site_B,4,120.0,0.0
site_B,8,0.0,0.47105463107004786
site_B,8,2.727272727272727,0.6107175882619928
site_B,8,5.454545454545454,0.7061492875596792
site_B,8,8.181818181818182,0.7068231339648967
site_B,8,10.909090909090908,0.7820246304274736
site_B,8,13.636363636363635,0.8512795753109319
site_B,8,16.363636363636363,1.030071568690102
site_B,8,19.09090909090909,1.096908832955631
site_B,8,21.818181818181817,1.081849989270112
site_B,8,24.545454545454543,0.8818058806113233
site_B,8,27.27272727272727,0.8306640094485439
site_B,8,29.999999999999996,0.707586493304027
site_B,8,32.72727272727273,0.8328054095966632
site_B,8,35.45454545454545,0.5729037492330478
site_B,8,38.18181818181818,0.5076869386798911
site_B,8,40.90909090909091,0.38626198929491273
site_B,8,43.63636363636363,0.34981302531151504
site_B,8,46.36363636363636,0.1945008263116025
site_B,8,49.090909090909086,0.16628186300705533
site_B,8,51.81818181818181,0.09922559232816228
site_B,8,54.54545454545454,0.0
site_B,8,57.272727272727266,0.11709668519736272
site_B,8,59.99999999999999,0.13044298925481068
site_B,8,62.72727272727272,0.1315612359767685
site_B,8,65.45454545454545,0.1616527654652241
site_B,8,68.18181818181817,0.1107006012882493
site_B,8,70.9090909090909,0.032852732472628245
site_B,8,73.63636363636363,0.07098756021128158
site_B,8,76.36363636363636,0.0
site_B,8,79.09090909090908,0.08118222372478473
site_B,8,81.81818181818181,0.002768316583005255
site_B,8,84.54545454545453,0.0
site_B,8,87.27272727272727,0.016074055333359934
site_B,8,90.0,0.020659057125557913
site_B,8,92.72727272727272,0.0
site_B,8,95.45454545454545,0.04634553076123451
site_B,8,98.18181818181817,0.09488203778306238
site_B,8,100.9090909090909,0.0
site_B,8,103.63636363636363,0.06239732009821175
site_B,8,106.36363636363636,0.06921717943400774
site_B,8,109.09090909090908,0.0
site_B,8,111.81818181818181,0.0
site_B,8,114.54545454545453,0.0
site_B,8,117.27272727272727,0.0
site_B,8,120.0,0.0014261583505142893
site_B,12,0.0,0.5072710132734611
site_B,12,2.727272727272727,0.42812572269649546
site_B,12,5.454545454545454,0.41847438621960886
site_B,12,8.181818181818182,0.3679487215000494
site_B,12,10.909090909090908,0.6066352963621395
site_B,12,13.636363636363635,0.629346065617531
site_B,12,16.363636363636363,0.801495603197212
site_B,12,19.09090909090909,0.8678618865521475
site_B,12,21.818181818181817,0.7965907380908153
site_B,12,24.545454545454543,0.9781376281348995
site_B,12,27.27272727272727,0.9694323593171849
site_B,12,29.999999999999996,0.9822767334966183
site_B,12,32.72727272727273,0.9471537598980119
site_B,12,35.45454545454545,1.0078558145287444
site_B,12,38.18181818181818,0.9263788828010076
site_B,12,40.90909090909091,0.8310075964652516
site_B,12,43.63636363636363,0.8233187541892096
site_B,12,46.36363636363636,0.6649117860078511
site_B,12,49.090909090909086,0.5900985482988533
site_B,12,51.81818181818181,0.537088952965499
site_B,12,54.54545454545454,0.40393932272422506
site_B,12,57.272727272727266,0.2681039457292493
site_B,12,59.99999999999999,0.41253824327034966
site_B,12,62.72727272727272,0.3003829642318912
site_B,12,65.45454545454545,0.09702430614251421
site_B,12,68.18181818181817,0.08081940422925658
site_B,12,70.9090909090909,0.044038017910615956
site_B,12,73.63636363636363,0.0
site_B,12,76.36363636363636,0.10016658035625858
site_B,12,79.09090909090908,0.16516258878798454
site_B,12,81.81818181818181,0.07578889193545935
site_B,12,84.54545454545453,0.14919616328692675
site_B,12,87.27272727272727,0.004169131716973855
site_B,12,90.0,0.04675628966475685
site_B,12,92.72727272727272,0.0
site_B,12,95.45454545454545,0.022669414602628647
site_B,12,98.18181818181817,0.09374934829030153
site_B,12,100.9090909090909,0.0663443839318478
site_B,12,103.63636363636363,0.08597996765244115
site_B,12,106.36363636363636,0.0
site_B,12,109.09090909090908,0.07546794492945932
site_B,12,111.81818181818181,0.11187518236424694
site_B,12,114.54545454545453,0.04872569958280638
site_B,12,117.27272727272727,0.0
site_B,12,120.0,0.027211609863847665
site_B,18,0.0,0.35026518511406823
site_B,18,2.727272727272727,0.308138761492868
site_B,18,5.454545454545454,0.30967555691984977
site_B,18,8.181818181818182,0.3565857761137578
site_B,18,10.909090909090908,0.5306387023079484
site_B,18,13.636363636363635,0.5013861449585848
site_B,18,16.363636363636363,0.6556689467251848
site_B,18,19.09090909090909,0.4636749606848095
site_B,18,21.818181818181817,0.6729559692949268
site_B,18,24.545454545454543,0.8111742299878184
site_B,18,27.27272727272727,0.8834155051084452
site_B,18,29.999999999999996,0.771991535892101
site_B,18,32.72727272727273,0.9721359823458329
site_B,18,35.45454545454545,0.9828474429157024
site_B,18,38.18181818181818,1.0271974239082062
site_B,18,40.90909090909091,0.988560658783872
site_B,18,43.63636363636363,1.063095869759337
site_B,18,46.36363636363636,1.0640598081470647
site_B,18,49.090909090909086,0.9311944513182434
site_B,18,51.81818181818181,0.744473426757111
site_B,18,54.54545454545454,0.965672117029852
site_B,18,57.272727272727266,0.9052905593693226
site_B,18,59.99999999999999,0.8223096018102234
site_B,18,62.72727272727272,0.6767587028725398
site_B,18,65.45454545454545,0.6088628020248132
site_B,18,68.18181818181817,0.4586596269771894
site_B,18,70.9090909090909,0.6150087904926393
site_B,18,73.63636363636363,0.4306575697559028
site_B,18,76.36363636363636,0.4346587067577998
site_B,18,79.09090909090908,0.2950384557293254
site_B,18,81.81818181818181,0.10404387888560629
site_B,18,84.54545454545453,0.27924074924066516
site_B,18,87.27272727272727,0.2698071269276493
site_B,18,90.0,0.28140592935465897
site_B,18,92.72727272727272,0.11517000265245024
site_B,18,95.45454545454545,0.06624860574144054
site_B,18,98.18181818181817,0.09120593992193408
site_B,18,100.9090909090909,0.0
site_B,18,103.63636363636363,0.0
site_B,18,106.36363636363636,0.08568493661306208
site_B,18,109.09090909090908,0.01863176976506531
site_B,18,111.81818181818181,0.0
site_B,18,114.54545454545453,0.05143564918362966
site_B,18,117.27272727272727,0.0
site_B,18,120.0,0.18597541848567115
site_B,24,0.0,0.2734747779013351
site_B,24,2.727272727272727,0.41261868587993367
site_B,24,5.454545454545454,0.3654564832482283
site_B,24,8.181818181818182,0.3997728552813452
site_B,24,10.909090909090908,0.375006170008665
site_B,24,13.636363636363635,0.3614335255056481
site_B,24,16.363636363636363,0.39729182622211484
site_B,24,19.09090909090909,0.3842562736196342
site_B,24,21.818181818181817,0.4858161163468571
site_B,24,24.545454545454543,0.5648858278851284
site_B,24,27.27272727272727,0.36710636724446916
site_B,24,29.999999999999996,0.49282435917025846
site_B,24,32.72727272727273,0.5441389770415362
site_B,24,35.45454545454545,0.7216938678074973
site_B,24,38.18181818181818,0.7688510108984101
site_B,24,40.90909090909091,0.7449199034249929
site_B,24,43.63636363636363,0.926325326514631
site_B,24,46.36363636363636,0.838570693100336
site_B,24,49.090909090909086,0.9429599659982623
site_B,24,51.81818181818181,0.9954659174161724
site_B,24,54.54545454545454,0.956141573014351
site_B,24,57.272727272727266,1.0606206810493088
site_B,24,59.99999999999999,0.9739046015710765
site_B,24,62.72727272727272,0.9983753108965798
site_B,24,65.45454545454545,0.9754495877797674
site_B,24,68.18181818181817,0.9827149324575938
site_B,24,70.9090909090909,0.9868489708815688
site_B,24,73.63636363636363,0.784367663907143
site_B,24,76.36363636363636,0.6877390870456622
site_B,24,79.09090909090908,0.7743367059249542
site_B,24,81.81818181818181,0.5222132151757304
site_B,24,84.54545454545453,0.6125232250897806
site_B,24,87.27272727272727,0.5895129368190402
site_B,24,90.0,0.36721027168422643
site_B,24,92.72727272727272,0.37428285534233663
site_B,24,95.45454545454545,0.3575562669027717
site_B,24,98.18181818181817,0.3205358016501472
site_B,24,100.9090909090909,0.2821548538656885
site_B,24,103.63636363636363,0.2683851511404756
site_B,24,106.36363636363636,0.25137774569899285
site_B,24,109.09090909090908,0.05916741375694569
site_B,24,111.81818181818181,0.2284933189908884
site_B,24,114.54545454545453,0.09639589097486026
site_B,24,117.27272727272727,0.0663535838209352
site_B,24,120.0,0.1558733584233036
site_C,4,0.0,0.5376690896488912
site_C,4,2.727272727272727,0.632263974343445
site_C,4,5.454545454545454,0.6819636482181051
site_C,4,8.181818181818182,1.0061779008153025
site_C,4,10.909090909090908,0.8611192310357568
site_C,4,13.636363636363635,0.9077316526923691
site_C,4,16.363636363636363,0.7892568061195747
site_C,4,19.09090909090909,0.8051976117306143
site_C,4,21.818181818181817,0.5697450519722931
site_C,4,24.545454545454543,0.6419626747542915
site_C,4,27.27272727272727,0.38024601115485446
site_C,4,29.999999999999996,0.23608149322311583
site_C,4,32.72727272727273,0.2589703972186767
site_C,4,35.45454545454545,0.09608273781148707
site_C,4,38.18181818181818,0.12125119748191387
site_C,4,40.90909090909091,0.16650875003107057
site_C,4,43.63636363636363,0.02850992404347294
site_C,4,46.36363636363636,0.0464289763947824
site_C,4,49.090909090909086,0.011450575462166053
site_C,4,51.81818181818181,0.03420641222007134
site_C,4,54.54545454545454,0.26409703346630475
site_C,4,57.272727272727266,0.0
site_C,4,59.99999999999999,0.10402731312860011
site_C,4,62.72727272727272,0.04003737854568028
site_C,4,65.45454545454545,0.0
site_C,4,68.18181818181817,0.10011464323379896
site_C,4,70.9090909090909,0.11347258050819739
site_C,4,73.63636363636363,0.0
site_C,4,76.36363636363636,0.014710306948255005
site_C,4,79.09090909090908,0.0
site_C,4,81.81818181818181,0.04838442884774916
site_C,4,84.54545454545453,0.027600575892477545
site_C,4,87.27272727272727,0.012298968570776673
site_C,4,90.0,0.04230255909148527
site_C,4,92.72727272727272,0.04667945688597093
site_C,4,95.45454545454545,0.11385660127798868
site_C,4,98.18181818181817,0.0
site_C,4,100.9090909090909,0.0033386919407648423
site_C,4,103.63636363636363,0.1784954059137196
site_C,4,106.36363636363636,0.0
site_C,4,109.09090909090908,0.09196823100460844
site_C,4,111.81818181818181,0.0
site_C,4,114.54545454545453,0.05553926693961201
site_C,4,117.27272727272727,0.0
site_C,4,120.0,0.03249746286712123
site_C,8,0.0,0.3510634949558476
site_C,8,2.727272727272727,0.5123550114560812
site_C,8,5.454545454545454,0.4824773344204694
site_C,8,8.181818181818182,0.5496192814580655
site_C,8,10.909090909090908,0.6807893256200854
site_C,8,13.636363636363635,0.6887181187192899
site_C,8,16.363636363636363,0.6632995376818605
site_C,8,19.09090909090909,0.8003195221538555
site_C,8,21.818181818181817,0.9151318473116442
site_C,8,24.545454545454543,1.1205004034249475
site_C,8,27.27272727272727,1.1562754741938108
site_C,8,29.999999999999996,0.851942710012547
site_C,8,32.72727272727273,0.8825970684090435
site_C,8,35.45454545454545,0.7299948045618811
site_C,8,38.18181818181818,0.6905463735898553
site_C,8,40.90909090909091,0.4751003951273436
site_C,8,43.63636363636363,0.4865656602805354
site_C,8,46.36363636363636,0.3116872689106997
site_C,8,49.090909090909086,0.20372669182191833
site_C,8,51.81818181818181,0.17538317345494756
site_C,8,54.54545454545454,0.02861280035314609
site_C,8,57.272727272727266,0.17794575083996045
site_C,8,59.99999999999999,0.04190546710880036
site_C,8,62.72727272727272,0.18594088337111947
site_C,8,65.45454545454545,0.12495059553054616
site_C,8,68.18181818181817,0.14207872285796302
site_C,8,70.9090909090909,0.019190833896874506
site_C,8,73.63636363636363,0.13459967963450553
site_C,8,76.36363636363636,0.12933255957261416
site_C,8,79.09090909090908,0.005098285926849473
site_C,8,81.81818181818181,0.03409895263904511
site_C,8,84.54545454545453,0.12847935617228093
site_C,8,87.27272727272727,0.03521753307912619
site_C,8,90.0,0.0
site_C,8,92.72727272727272,0.09571504164907907
site_C,8,95.45454545454545,0.10277269374559661
site_C,8,98.18181818181817,0.0
site_C,8,100.9090909090909,0.04548064531019995
site_C,8,103.63636363636363,0.014568470953588708
site_C,8,106.36363636363636,0.09141857643392452
site_C,8,109.09090909090908,0.0
site_C,8,111.81818181818181,0.10286615755287187
site_C,8,114.54545454545453,0.07432017749569615
site_C,8,117.27272727272727,0.0
site_C,8,120.0,0.0
site_C,12,0.0,0.21610001263186043
site_C,12,2.727272727272727,0.4176183662372275
site_C,12,5.454545454545454,0.27405935934047154
site_C,12,8.181818181818182,0.3616541505431242
site_C,12,10.909090909090908,0.5511525025603478
site_C,12,13.636363636363635,0.5242655732355122
site_C,12,16.363636363636363,0.5497890674277613
site_C,12,19.09090909090909,0.6136001071656393
site_C,12,21.818181818181817,0.6547822955231353
site_C,12,24.545454545454543,0.6469576991977132
site_C,12,27.27272727272727,0.8588644004909357
site_C,12,29.999999999999996,0.8051683508433661
site_C,12,32.72727272727273,1.0920359072819084
site_C,12,35.45454545454545,0.8659207125748752
site_C,12,38.18181818181818,0.9812047278094962
site_C,12,40.90909090909091,0.9910031918295947
site_C,12,43.63636363636363,0.9002959505754268
site_C,12,46.36363636363636,0.883380228900752
site_C,12,49.090909090909086,0.8544484669150177
site_C,12,51.81818181818181,0.8235790296549771
site_C,12,54.54545454545454,0.6416661841287574
site_C,12,57.272727272727266,0.5404285990664479
site_C,12,59.99999999999999,0.48014935078528254
site_C,12,62.72727272727272,0.3779463940275928
site_C,12,65.45454545454545,0.2509438043964396
site_C,12,68.18181818181817,0.24314499960445451
site_C,12,70.9090909090909,0.28016926552150256
site_C,12,73.63636363636363,0.15893254086524772
site_C,12,76.36363636363636,0.11945709767015165
site_C,12,79.09090909090908,0.08512557928385392
site_C,12,81.81818181818181,0.11637476069890859
site_C,12,84.54545454545453,0.09102817368950819
site_C,12,87.27272727272727,0.08292911666196127
site_C,12,90.0,0.020062442686696873
site_C,12,92.72727272727272,0.0
site_C,12,95.45454545454545,0.0
site_C,12,98.18181818181817,0.025309503220111954
site_C,12,100.9090909090909,0.0
site_C,12,103.63636363636363,0.0701534514335701
site_C,12,106.36363636363636,0.0
site_C,12,109.09090909090908,0.0
site_C,12,111.81818181818181,0.07432087798250893
site_C,12,114.54545454545453,0.0
site_C,12,117.27272727272727,0.013468180906214119
site_C,12,120.0,0.0
site_C,18,0.0,0.24394535238554793
site_C,18,2.727272727272727,0.2627173938984398
site_C,18,5.454545454545454,0.283474546170938
site_C,18,8.181818181818182,0.34977543304357384
site_C,18,10.909090909090908,0.25158650714480635
site_C,18,13.636363636363635,0.29423675630499746
site_C,18,16.363636363636363,0.4482418967751963
site_C,18,19.09090909090909,0.3410779804898731
site_C,18,21.818181818181817,0.48176009272243053
site_C,18,24.545454545454543,0.29168360830592943
site_C,18,27.27272727272727,0.4436305506544209
site_C,18,29.999999999999996,0.5904974468064338
site_C,18,32.72727272727273,0.6059602837856479
site_C,18,35.45454545454545,0.7218711464060276
site_C,18,38.18181818181818,0.6502844111496922
site_C,18,40.90909090909091,0.7481774558480111
site_C,18,43.63636363636363,0.6339772719560932
site_C,18,46.36363636363636,0.7590888828097069
site_C,18,49.090909090909086,0.9465733930078727
site_C,18,51.81818181818181,0.9076933434500809
site_C,18,54.54545454545454,1.0426855946946942
site_C,18,57.272727272727266,0.9795587434498182
site_C,18,59.99999999999999,1.0371420500340622
site_C,18,62.72727272727272,0.9027369895058024
site_C,18,65.45454545454545,0.8407726182321266
site_C,18,68.18181818181817,0.933555316673775
site_C,18,70.9090909090909,0.8314823351546614
site_C,18,73.63636363636363,0.7205092311919493
site_C,18,76.36363636363636,0.7040454855529756
site_C,18,79.09090909090908,0.6317680438014336
site_C,18,81.81818181818181,0.5747714228711864
site_C,18,84.54545454545453,0.40012519246213646
site_C,18,87.27272727272727,0.30484889941562965
site_C,18,90.0,0.30100146182992804
site_C,18,92.72727272727272,0.2698954002079091
site_C,18,95.45454545454545,0.10658360875016412
site_C,18,98.18181818181817,0.005297427761934342
site_C,18,100.9090909090909,0.158052709067271
site_C,18,103.63636363636363,0.18990158652878947
site_C,18,106.36363636363636,0.09174868082006847
site_C,18,109.09090909090908,0.048412326753809846
site_C,18,111.81818181818181,0.06660742856301982
site_C,18,114.54545454545453,0.05859281714776007
site_C,18,117.27272727272727,0.0
site_C,18,120.0,0.04939154980484875
site_C,24,0.0,0.3447293288224077
site_C,24,2.727272727272727,0.29059473237629996
site_C,24,5.454545454545454,0.25355503488419456
site_C,24,8.181818181818182,0.31818394976576153
